Time,root.PAMAP2.d0.s3(DOUBLE)
1970-01-01T08:40:22.180+08:00,33
1970-01-01T08:40:22.190+08:00,33
1970-01-01T08:40:22.200+08:00,33
1970-01-01T08:40:22.210+08:00,33
1970-01-01T08:40:22.220+08:00,33
1970-01-01T08:40:22.230+08:00,33
1970-01-01T08:40:22.240+08:00,33
1970-01-01T08:40:22.250+08:00,33
1970-01-01T08:40:22.260+08:00,33
1970-01-01T08:40:22.270+08:00,33
1970-01-01T08:40:22.280+08:00,33
1970-01-01T08:40:22.290+08:00,33
1970-01-01T08:40:22.300+08:00,33
1970-01-01T08:40:22.310+08:00,33
1970-01-01T08:40:22.320+08:00,33
1970-01-01T08:40:22.330+08:00,33
1970-01-01T08:40:22.340+08:00,33
1970-01-01T08:40:22.350+08:00,33
1970-01-01T08:40:22.360+08:00,33
1970-01-01T08:40:22.370+08:00,33
1970-01-01T08:40:22.380+08:00,33
1970-01-01T08:40:22.390+08:00,33
1970-01-01T08:40:22.400+08:00,33
1970-01-01T08:40:22.410+08:00,33
1970-01-01T08:40:22.420+08:00,33
1970-01-01T08:40:22.430+08:00,33
1970-01-01T08:40:22.440+08:00,33
1970-01-01T08:40:22.450+08:00,33
1970-01-01T08:40:22.460+08:00,33
1970-01-01T08:40:22.470+08:00,33
1970-01-01T08:40:22.480+08:00,33
1970-01-01T08:40:22.490+08:00,33
1970-01-01T08:40:22.500+08:00,33
1970-01-01T08:40:22.510+08:00,33
1970-01-01T08:40:22.520+08:00,33
1970-01-01T08:40:22.530+08:00,33
1970-01-01T08:40:22.540+08:00,33
1970-01-01T08:40:22.550+08:00,33
1970-01-01T08:40:22.560+08:00,33
1970-01-01T08:40:22.570+08:00,33
1970-01-01T08:40:22.580+08:00,33
1970-01-01T08:40:22.590+08:00,33
1970-01-01T08:40:22.600+08:00,33
1970-01-01T08:40:22.610+08:00,33
1970-01-01T08:40:22.620+08:00,33
1970-01-01T08:40:22.630+08:00,33
1970-01-01T08:40:22.640+08:00,33
1970-01-01T08:40:22.650+08:00,33
1970-01-01T08:40:22.660+08:00,33
1970-01-01T08:40:22.670+08:00,33
1970-01-01T08:40:22.680+08:00,33
1970-01-01T08:40:22.690+08:00,33
1970-01-01T08:40:22.700+08:00,33
1970-01-01T08:40:22.710+08:00,33
1970-01-01T08:40:22.720+08:00,33
1970-01-01T08:40:22.730+08:00,33
1970-01-01T08:40:22.740+08:00,33
1970-01-01T08:40:22.750+08:00,33
1970-01-01T08:40:22.760+08:00,33
1970-01-01T08:40:22.770+08:00,33
1970-01-01T08:40:22.780+08:00,33
1970-01-01T08:40:22.790+08:00,33
1970-01-01T08:40:22.810+08:00,33
1970-01-01T08:40:22.820+08:00,33
1970-01-01T08:40:22.830+08:00,33
1970-01-01T08:40:22.840+08:00,33
1970-01-01T08:40:22.850+08:00,33
1970-01-01T08:40:22.860+08:00,33
1970-01-01T08:40:22.880+08:00,33
1970-01-01T08:40:22.890+08:00,33
1970-01-01T08:40:22.900+08:00,33
1970-01-01T08:40:22.910+08:00,33
1970-01-01T08:40:22.920+08:00,33
1970-01-01T08:40:22.930+08:00,33
1970-01-01T08:40:22.940+08:00,33
1970-01-01T08:40:22.950+08:00,33
1970-01-01T08:40:22.960+08:00,33
1970-01-01T08:40:22.970+08:00,33
1970-01-01T08:40:22.980+08:00,33
1970-01-01T08:40:22.990+08:00,33
1970-01-01T08:40:23.000+08:00,33
1970-01-01T08:40:23.010+08:00,33
1970-01-01T08:40:23.020+08:00,33
1970-01-01T08:40:23.030+08:00,33
1970-01-01T08:40:23.040+08:00,33
1970-01-01T08:40:23.050+08:00,33
1970-01-01T08:40:23.060+08:00,33
