Time,root.PAMAP2.d0.s3(DOUBLE)
1970-01-01T08:41:13.820+08:00,32.75
1970-01-01T08:41:13.830+08:00,32.75
1970-01-01T08:41:13.840+08:00,32.75
1970-01-01T08:41:13.850+08:00,32.75
1970-01-01T08:41:13.860+08:00,32.75
1970-01-01T08:41:13.870+08:00,32.75
1970-01-01T08:41:13.880+08:00,32.75
1970-01-01T08:41:13.890+08:00,32.75
1970-01-01T08:41:13.900+08:00,32.75
1970-01-01T08:41:13.910+08:00,32.75
1970-01-01T08:41:13.920+08:00,32.75
1970-01-01T08:41:13.930+08:00,32.75
1970-01-01T08:41:13.940+08:00,32.75
1970-01-01T08:41:13.950+08:00,32.75
1970-01-01T08:41:13.960+08:00,32.75
1970-01-01T08:41:13.970+08:00,32.75
1970-01-01T08:41:13.980+08:00,32.75
1970-01-01T08:41:13.990+08:00,32.8125
1970-01-01T08:41:14.000+08:00,32.8125
1970-01-01T08:41:14.010+08:00,32.8125
1970-01-01T08:41:14.020+08:00,32.8125
1970-01-01T08:41:14.030+08:00,32.8125
1970-01-01T08:41:14.040+08:00,32.8125
1970-01-01T08:41:14.050+08:00,32.8125
1970-01-01T08:41:14.060+08:00,32.8125
1970-01-01T08:41:14.070+08:00,32.8125
1970-01-01T08:41:14.080+08:00,32.8125
1970-01-01T08:41:14.090+08:00,32.8125
1970-01-01T08:41:14.100+08:00,32.8125
1970-01-01T08:41:14.110+08:00,32.8125
1970-01-01T08:41:14.120+08:00,32.8125
1970-01-01T08:41:14.130+08:00,32.8125
1970-01-01T08:41:14.140+08:00,32.8125
1970-01-01T08:41:14.150+08:00,32.8125
1970-01-01T08:41:14.160+08:00,32.8125
1970-01-01T08:41:14.170+08:00,32.8125
1970-01-01T08:41:14.180+08:00,32.8125
1970-01-01T08:41:14.190+08:00,32.8125
1970-01-01T08:41:14.200+08:00,32.8125
1970-01-01T08:41:14.210+08:00,32.8125
1970-01-01T08:41:14.220+08:00,32.8125
1970-01-01T08:41:14.230+08:00,32.8125
1970-01-01T08:41:14.240+08:00,32.8125
1970-01-01T08:41:14.250+08:00,32.8125
1970-01-01T08:41:14.260+08:00,32.8125
1970-01-01T08:41:14.270+08:00,32.8125
1970-01-01T08:41:14.280+08:00,32.8125
1970-01-01T08:41:14.290+08:00,32.8125
1970-01-01T08:41:14.300+08:00,32.8125
1970-01-01T08:41:14.310+08:00,32.8125
1970-01-01T08:41:14.320+08:00,32.8125
1970-01-01T08:41:14.330+08:00,32.8125
1970-01-01T08:41:14.340+08:00,32.8125
1970-01-01T08:41:14.350+08:00,32.8125
