Time,root.PAMAP2.d0.s3(DOUBLE)
1970-01-01T08:57:31.040+08:00,30.25
1970-01-01T08:57:31.050+08:00,30.25
1970-01-01T08:57:31.060+08:00,30.25
1970-01-01T08:57:31.070+08:00,30.25
1970-01-01T08:57:31.080+08:00,30.25
1970-01-01T08:57:31.090+08:00,30.25
1970-01-01T08:57:31.100+08:00,30.25
1970-01-01T08:57:31.110+08:00,30.25
1970-01-01T08:57:31.120+08:00,30.25
1970-01-01T08:57:31.130+08:00,30.25
1970-01-01T08:57:31.140+08:00,30.25
1970-01-01T08:57:31.150+08:00,30.25
1970-01-01T08:57:31.160+08:00,30.25
1970-01-01T08:57:31.170+08:00,30.25
1970-01-01T08:57:31.180+08:00,30.25
1970-01-01T08:57:31.190+08:00,30.25
1970-01-01T08:57:31.200+08:00,30.25
1970-01-01T08:57:31.210+08:00,30.25
1970-01-01T08:57:31.220+08:00,30.1875
1970-01-01T08:57:31.230+08:00,30.1875
1970-01-01T08:57:31.240+08:00,30.1875
1970-01-01T08:57:31.250+08:00,30.1875
1970-01-01T08:57:31.260+08:00,30.1875
1970-01-01T08:57:31.270+08:00,30.1875
1970-01-01T08:57:31.280+08:00,30.1875
1970-01-01T08:57:31.290+08:00,30.1875
1970-01-01T08:57:31.300+08:00,30.1875
1970-01-01T08:57:31.310+08:00,30.1875
1970-01-01T08:57:31.320+08:00,30.1875
1970-01-01T08:57:31.330+08:00,30.1875
1970-01-01T08:57:31.340+08:00,30.1875
1970-01-01T08:57:31.350+08:00,30.1875
1970-01-01T08:57:31.360+08:00,30.1875
1970-01-01T08:57:31.370+08:00,30.1875
1970-01-01T08:57:31.380+08:00,30.1875
1970-01-01T08:57:31.390+08:00,30.1875
1970-01-01T08:57:31.400+08:00,30.1875
1970-01-01T08:57:31.410+08:00,30.1875
1970-01-01T08:57:31.420+08:00,30.1875
1970-01-01T08:57:31.430+08:00,30.1875
1970-01-01T08:57:31.440+08:00,30.1875
1970-01-01T08:57:31.450+08:00,30.1875
1970-01-01T08:57:31.460+08:00,30.1875
1970-01-01T08:57:31.470+08:00,30.1875
1970-01-01T08:57:31.480+08:00,30.1875
1970-01-01T08:57:31.490+08:00,30.1875
1970-01-01T08:57:31.500+08:00,30.1875
1970-01-01T08:57:31.510+08:00,30.1875
1970-01-01T08:57:31.520+08:00,30.1875
1970-01-01T08:57:31.530+08:00,30.1875
1970-01-01T08:57:31.540+08:00,30.1875
1970-01-01T08:57:31.550+08:00,30.1875
1970-01-01T08:57:31.560+08:00,30.1875
1970-01-01T08:57:31.570+08:00,30.1875
1970-01-01T08:57:31.580+08:00,30.1875
1970-01-01T08:57:31.590+08:00,30.1875
1970-01-01T08:57:31.600+08:00,30.1875
1970-01-01T08:57:31.610+08:00,30.1875
1970-01-01T08:57:31.620+08:00,30.1875
1970-01-01T08:57:31.630+08:00,30.1875
1970-01-01T08:57:31.640+08:00,30.1875
1970-01-01T08:57:31.650+08:00,30.1875
1970-01-01T08:57:31.660+08:00,30.1875
1970-01-01T08:57:31.670+08:00,30.1875
1970-01-01T08:57:31.700+08:00,30.1875
1970-01-01T08:57:31.710+08:00,30.1875
1970-01-01T08:57:31.720+08:00,30.1875
1970-01-01T08:57:31.730+08:00,30.1875
1970-01-01T08:57:31.740+08:00,30.1875
1970-01-01T08:57:31.750+08:00,30.1875
1970-01-01T08:57:31.760+08:00,30.1875
1970-01-01T08:57:31.770+08:00,30.1875
1970-01-01T08:57:31.780+08:00,30.1875
1970-01-01T08:57:31.790+08:00,30.1875
1970-01-01T08:57:31.800+08:00,30.1875
1970-01-01T08:57:31.810+08:00,30.1875
1970-01-01T08:57:31.820+08:00,30.1875
1970-01-01T08:57:31.830+08:00,30.1875
1970-01-01T08:57:31.840+08:00,30.1875
1970-01-01T08:57:31.850+08:00,30.1875
1970-01-01T08:57:31.860+08:00,30.1875
1970-01-01T08:57:31.870+08:00,30.1875
1970-01-01T08:57:31.880+08:00,30.1875
1970-01-01T08:57:31.890+08:00,30.1875
1970-01-01T08:57:31.900+08:00,30.1875
1970-01-01T08:57:31.910+08:00,30.1875
1970-01-01T08:57:31.920+08:00,30.1875
1970-01-01T08:57:31.930+08:00,30.1875
1970-01-01T08:57:31.940+08:00,30.1875
1970-01-01T08:57:31.950+08:00,30.1875
1970-01-01T08:57:31.960+08:00,30.1875
1970-01-01T08:57:31.970+08:00,30.1875
1970-01-01T08:57:31.980+08:00,30.1875
1970-01-01T08:57:31.990+08:00,30.1875
1970-01-01T08:57:32.000+08:00,30.1875
1970-01-01T08:57:32.010+08:00,30.1875
1970-01-01T08:57:32.020+08:00,30.1875
1970-01-01T08:57:32.030+08:00,30.1875
1970-01-01T08:57:32.040+08:00,30.1875
1970-01-01T08:57:32.050+08:00,30.1875
1970-01-01T08:57:32.060+08:00,30.1875
1970-01-01T08:57:32.070+08:00,30.1875
1970-01-01T08:57:32.080+08:00,30.1875
1970-01-01T08:57:32.090+08:00,30.1875
1970-01-01T08:57:32.100+08:00,30.1875
1970-01-01T08:57:32.110+08:00,30.1875
1970-01-01T08:57:32.120+08:00,30.1875
1970-01-01T08:57:32.130+08:00,30.1875
1970-01-01T08:57:32.140+08:00,30.1875
1970-01-01T08:57:32.150+08:00,30.1875
1970-01-01T08:57:32.160+08:00,30.1875
1970-01-01T08:57:32.170+08:00,30.1875
1970-01-01T08:57:32.180+08:00,30.1875
1970-01-01T08:57:32.190+08:00,30.1875
1970-01-01T08:57:32.200+08:00,30.1875
1970-01-01T08:57:32.210+08:00,30.1875
1970-01-01T08:57:32.220+08:00,30.1875
1970-01-01T08:57:32.230+08:00,30.1875
1970-01-01T08:57:32.240+08:00,30.1875
1970-01-01T08:57:32.250+08:00,30.1875
1970-01-01T08:57:32.260+08:00,30.1875
1970-01-01T08:57:32.270+08:00,30.1875
1970-01-01T08:57:32.280+08:00,30.1875
1970-01-01T08:57:32.290+08:00,30.1875
