Time,root.PAMAP2.d0.s3(DOUBLE)
1970-01-01T08:27:27.730+08:00,33.75
1970-01-01T08:27:27.740+08:00,33.75
1970-01-01T08:27:27.750+08:00,33.75
1970-01-01T08:27:27.760+08:00,33.75
1970-01-01T08:27:27.770+08:00,33.75
1970-01-01T08:27:27.780+08:00,33.75
1970-01-01T08:27:27.790+08:00,33.75
1970-01-01T08:27:27.800+08:00,33.75
1970-01-01T08:27:27.810+08:00,33.75
1970-01-01T08:27:27.820+08:00,33.75
1970-01-01T08:27:27.830+08:00,33.75
1970-01-01T08:27:27.840+08:00,33.75
1970-01-01T08:27:27.850+08:00,33.75
1970-01-01T08:27:27.860+08:00,33.75
1970-01-01T08:27:27.870+08:00,33.75
1970-01-01T08:27:27.880+08:00,33.75
1970-01-01T08:27:27.890+08:00,33.75
1970-01-01T08:27:27.900+08:00,33.75
1970-01-01T08:27:27.910+08:00,33.75
1970-01-01T08:27:27.920+08:00,33.75
1970-01-01T08:27:27.930+08:00,33.75
1970-01-01T08:27:27.940+08:00,33.75
1970-01-01T08:27:27.950+08:00,33.75
1970-01-01T08:27:27.960+08:00,33.75
1970-01-01T08:27:27.970+08:00,33.75
1970-01-01T08:27:27.980+08:00,33.75
1970-01-01T08:27:27.990+08:00,33.75
1970-01-01T08:27:28.000+08:00,33.75
1970-01-01T08:27:28.010+08:00,33.75
1970-01-01T08:27:28.020+08:00,33.75
1970-01-01T08:27:28.030+08:00,33.75
1970-01-01T08:27:28.040+08:00,33.75
1970-01-01T08:27:28.050+08:00,33.75
1970-01-01T08:27:28.060+08:00,33.75
1970-01-01T08:27:28.070+08:00,33.75
1970-01-01T08:27:28.080+08:00,33.75
1970-01-01T08:27:28.090+08:00,33.75
1970-01-01T08:27:28.100+08:00,33.75
1970-01-01T08:27:28.110+08:00,33.75
1970-01-01T08:27:28.120+08:00,33.75
1970-01-01T08:27:28.130+08:00,33.75
1970-01-01T08:27:28.140+08:00,33.75
1970-01-01T08:27:28.150+08:00,33.75
1970-01-01T08:27:28.160+08:00,33.75
1970-01-01T08:27:28.170+08:00,33.75
1970-01-01T08:27:28.180+08:00,33.75
1970-01-01T08:27:28.190+08:00,33.75
1970-01-01T08:27:28.200+08:00,33.75
1970-01-01T08:27:28.210+08:00,33.75
1970-01-01T08:27:28.220+08:00,33.75
1970-01-01T08:27:28.230+08:00,33.75
1970-01-01T08:27:28.240+08:00,33.75
1970-01-01T08:27:28.250+08:00,33.75
1970-01-01T08:27:28.260+08:00,33.75
1970-01-01T08:27:28.270+08:00,33.75
1970-01-01T08:27:28.280+08:00,33.75
1970-01-01T08:27:28.290+08:00,33.75
1970-01-01T08:27:28.300+08:00,33.75
1970-01-01T08:27:28.310+08:00,33.75
1970-01-01T08:27:28.320+08:00,33.75
1970-01-01T08:27:28.330+08:00,33.75
1970-01-01T08:27:28.340+08:00,33.75
1970-01-01T08:27:28.350+08:00,33.75
1970-01-01T08:27:28.360+08:00,33.75
1970-01-01T08:27:28.370+08:00,33.75
1970-01-01T08:27:28.380+08:00,33.75
1970-01-01T08:27:28.390+08:00,33.75
1970-01-01T08:27:28.400+08:00,33.75
1970-01-01T08:27:28.410+08:00,33.75
1970-01-01T08:27:28.420+08:00,33.75
1970-01-01T08:27:28.430+08:00,33.75
1970-01-01T08:27:28.440+08:00,33.75
1970-01-01T08:27:28.450+08:00,33.75
1970-01-01T08:27:28.460+08:00,33.75
1970-01-01T08:27:28.470+08:00,33.75
1970-01-01T08:27:28.480+08:00,33.75
1970-01-01T08:27:28.490+08:00,33.75
1970-01-01T08:27:28.500+08:00,33.75
1970-01-01T08:27:28.510+08:00,33.75
1970-01-01T08:27:28.520+08:00,33.75
1970-01-01T08:27:28.530+08:00,33.75
1970-01-01T08:27:28.540+08:00,33.75
1970-01-01T08:27:28.550+08:00,33.75
1970-01-01T08:27:28.560+08:00,33.75
1970-01-01T08:27:28.570+08:00,33.75
1970-01-01T08:27:28.580+08:00,33.75
1970-01-01T08:27:28.590+08:00,33.75
1970-01-01T08:27:28.600+08:00,33.75
1970-01-01T08:27:28.610+08:00,33.75
1970-01-01T08:27:28.620+08:00,33.75
1970-01-01T08:27:28.630+08:00,33.75
1970-01-01T08:27:28.640+08:00,33.75
1970-01-01T08:27:28.650+08:00,33.75
1970-01-01T08:27:28.660+08:00,33.75
1970-01-01T08:27:28.670+08:00,33.75
