Time,root.PAMAP2.d0.s3(DOUBLE)
1970-01-01T08:28:18.970+08:00,33.75
1970-01-01T08:28:18.980+08:00,33.75
1970-01-01T08:28:18.990+08:00,33.75
1970-01-01T08:28:19.000+08:00,33.75
1970-01-01T08:28:19.010+08:00,33.75
1970-01-01T08:28:19.020+08:00,33.75
1970-01-01T08:28:19.030+08:00,33.75
1970-01-01T08:28:19.040+08:00,33.75
1970-01-01T08:28:19.050+08:00,33.75
1970-01-01T08:28:19.060+08:00,33.75
1970-01-01T08:28:19.070+08:00,33.75
1970-01-01T08:28:19.080+08:00,33.75
1970-01-01T08:28:19.090+08:00,33.75
1970-01-01T08:28:19.100+08:00,33.75
1970-01-01T08:28:19.110+08:00,33.75
1970-01-01T08:28:19.120+08:00,33.75
1970-01-01T08:28:19.130+08:00,33.75
1970-01-01T08:28:19.140+08:00,33.75
1970-01-01T08:28:19.150+08:00,33.75
1970-01-01T08:28:19.160+08:00,33.75
1970-01-01T08:28:19.170+08:00,33.75
1970-01-01T08:28:19.180+08:00,33.75
1970-01-01T08:28:19.190+08:00,33.75
1970-01-01T08:28:19.200+08:00,33.75
1970-01-01T08:28:19.210+08:00,33.75
1970-01-01T08:28:19.220+08:00,33.75
1970-01-01T08:28:19.230+08:00,33.75
1970-01-01T08:28:19.240+08:00,33.75
1970-01-01T08:28:19.250+08:00,33.75
1970-01-01T08:28:19.260+08:00,33.75
1970-01-01T08:28:19.270+08:00,33.75
1970-01-01T08:28:19.280+08:00,33.75
1970-01-01T08:28:19.290+08:00,33.75
1970-01-01T08:28:19.300+08:00,33.75
1970-01-01T08:28:19.310+08:00,33.75
1970-01-01T08:28:19.320+08:00,33.75
1970-01-01T08:28:19.330+08:00,33.75
1970-01-01T08:28:19.340+08:00,33.75
1970-01-01T08:28:19.350+08:00,33.75
1970-01-01T08:28:19.360+08:00,33.75
1970-01-01T08:28:19.370+08:00,33.75
1970-01-01T08:28:19.380+08:00,33.75
1970-01-01T08:28:19.390+08:00,33.75
1970-01-01T08:28:19.400+08:00,33.75
1970-01-01T08:28:19.410+08:00,33.75
1970-01-01T08:28:19.420+08:00,33.75
1970-01-01T08:28:19.430+08:00,33.75
1970-01-01T08:28:19.440+08:00,33.75
1970-01-01T08:28:19.450+08:00,33.75
1970-01-01T08:28:19.460+08:00,33.75
1970-01-01T08:28:19.470+08:00,33.75
1970-01-01T08:28:19.480+08:00,33.75
1970-01-01T08:28:19.490+08:00,33.75
1970-01-01T08:28:19.500+08:00,33.75
1970-01-01T08:28:19.510+08:00,33.75
1970-01-01T08:28:19.520+08:00,33.75
1970-01-01T08:28:19.530+08:00,33.75
1970-01-01T08:28:19.540+08:00,33.75
1970-01-01T08:28:19.550+08:00,33.75
1970-01-01T08:28:19.560+08:00,33.75
1970-01-01T08:28:19.570+08:00,33.75
1970-01-01T08:28:19.580+08:00,33.75
1970-01-01T08:28:19.590+08:00,33.75
1970-01-01T08:28:19.600+08:00,33.75
1970-01-01T08:28:19.610+08:00,33.75
1970-01-01T08:28:19.620+08:00,33.75
1970-01-01T08:28:19.630+08:00,33.75
1970-01-01T08:28:19.640+08:00,33.75
1970-01-01T08:28:19.650+08:00,33.75
1970-01-01T08:28:19.660+08:00,33.75
1970-01-01T08:28:19.670+08:00,33.75
1970-01-01T08:28:19.680+08:00,33.75
1970-01-01T08:28:19.690+08:00,33.75
1970-01-01T08:28:19.700+08:00,33.75
1970-01-01T08:28:19.710+08:00,33.75
1970-01-01T08:28:19.720+08:00,33.75
1970-01-01T08:28:19.730+08:00,33.75
1970-01-01T08:28:19.740+08:00,33.75
1970-01-01T08:28:19.750+08:00,33.75
1970-01-01T08:28:19.760+08:00,33.75
1970-01-01T08:28:19.770+08:00,33.75
1970-01-01T08:28:19.780+08:00,33.75
1970-01-01T08:28:19.790+08:00,33.75
1970-01-01T08:28:19.800+08:00,33.75
1970-01-01T08:28:19.810+08:00,33.75
1970-01-01T08:28:19.820+08:00,33.75
1970-01-01T08:28:19.830+08:00,33.75
1970-01-01T08:28:19.840+08:00,33.75
1970-01-01T08:28:19.850+08:00,33.75
1970-01-01T08:28:19.860+08:00,33.75
1970-01-01T08:28:19.870+08:00,33.75
1970-01-01T08:28:19.880+08:00,33.75
1970-01-01T08:28:19.890+08:00,33.75
1970-01-01T08:28:19.900+08:00,33.75
1970-01-01T08:28:19.910+08:00,33.75
1970-01-01T08:28:19.920+08:00,33.75
1970-01-01T08:28:19.930+08:00,33.75
1970-01-01T08:28:19.940+08:00,33.75
1970-01-01T08:28:19.950+08:00,33.75
1970-01-01T08:28:19.960+08:00,33.75
1970-01-01T08:28:19.970+08:00,33.75
1970-01-01T08:28:19.980+08:00,33.75
1970-01-01T08:28:19.990+08:00,33.75
1970-01-01T08:28:20.000+08:00,33.75
1970-01-01T08:28:20.010+08:00,33.75
1970-01-01T08:28:20.020+08:00,33.75
1970-01-01T08:28:20.030+08:00,33.75
1970-01-01T08:28:20.040+08:00,33.75
1970-01-01T08:28:20.050+08:00,33.75
1970-01-01T08:28:20.060+08:00,33.75
1970-01-01T08:28:20.070+08:00,33.75
1970-01-01T08:28:20.080+08:00,33.75
1970-01-01T08:28:20.090+08:00,33.75
1970-01-01T08:28:20.100+08:00,33.75
1970-01-01T08:28:20.110+08:00,33.75
1970-01-01T08:28:20.120+08:00,33.75
1970-01-01T08:28:20.130+08:00,33.75
1970-01-01T08:28:20.140+08:00,33.75
1970-01-01T08:28:20.150+08:00,33.75
1970-01-01T08:28:20.160+08:00,33.75
1970-01-01T08:28:20.170+08:00,33.75
1970-01-01T08:28:20.180+08:00,33.75
1970-01-01T08:28:20.190+08:00,33.75
1970-01-01T08:28:20.200+08:00,33.75
1970-01-01T08:28:20.210+08:00,33.75
1970-01-01T08:28:20.220+08:00,33.75
1970-01-01T08:28:20.230+08:00,33.75
1970-01-01T08:28:20.240+08:00,33.75
1970-01-01T08:28:20.250+08:00,33.75
1970-01-01T08:28:20.260+08:00,33.75
1970-01-01T08:28:20.270+08:00,33.75
1970-01-01T08:28:20.280+08:00,33.75
1970-01-01T08:28:20.290+08:00,33.75
1970-01-01T08:28:20.300+08:00,33.75
1970-01-01T08:28:20.310+08:00,33.75
1970-01-01T08:28:20.320+08:00,33.75
1970-01-01T08:28:20.330+08:00,33.75
1970-01-01T08:28:20.340+08:00,33.75
1970-01-01T08:28:20.350+08:00,33.75
1970-01-01T08:28:20.360+08:00,33.75
1970-01-01T08:28:20.370+08:00,33.75
1970-01-01T08:28:20.380+08:00,33.75
1970-01-01T08:28:20.390+08:00,33.75
1970-01-01T08:28:20.400+08:00,33.75
1970-01-01T08:28:20.410+08:00,33.75
1970-01-01T08:28:20.420+08:00,33.75
1970-01-01T08:28:20.430+08:00,33.75
1970-01-01T08:28:20.440+08:00,33.75
1970-01-01T08:28:20.450+08:00,33.75
1970-01-01T08:28:20.460+08:00,33.75
1970-01-01T08:28:20.470+08:00,33.75
1970-01-01T08:28:20.480+08:00,33.75
1970-01-01T08:28:20.490+08:00,33.75
1970-01-01T08:28:20.500+08:00,33.75
1970-01-01T08:28:20.510+08:00,33.75
1970-01-01T08:28:20.520+08:00,33.75
1970-01-01T08:28:20.530+08:00,33.75
1970-01-01T08:28:20.540+08:00,33.75
1970-01-01T08:28:20.550+08:00,33.75
1970-01-01T08:28:20.560+08:00,33.75
1970-01-01T08:28:20.570+08:00,33.75
