Time,root.PAMAP2.d0.s3(DOUBLE)
1970-01-01T08:30:01.480+08:00,33.8125
1970-01-01T08:30:01.490+08:00,33.8125
1970-01-01T08:30:01.500+08:00,33.8125
1970-01-01T08:30:01.510+08:00,33.8125
1970-01-01T08:30:01.520+08:00,33.8125
1970-01-01T08:30:01.530+08:00,33.8125
1970-01-01T08:30:01.540+08:00,33.8125
1970-01-01T08:30:01.550+08:00,33.8125
1970-01-01T08:30:01.560+08:00,33.8125
1970-01-01T08:30:01.570+08:00,33.8125
1970-01-01T08:30:01.580+08:00,33.8125
1970-01-01T08:30:01.590+08:00,33.8125
1970-01-01T08:30:01.600+08:00,33.8125
1970-01-01T08:30:01.610+08:00,33.8125
1970-01-01T08:30:01.620+08:00,33.8125
1970-01-01T08:30:01.630+08:00,33.8125
1970-01-01T08:30:01.640+08:00,33.8125
1970-01-01T08:30:01.650+08:00,33.8125
1970-01-01T08:30:01.660+08:00,33.8125
1970-01-01T08:30:01.670+08:00,33.8125
1970-01-01T08:30:01.680+08:00,33.8125
1970-01-01T08:30:01.690+08:00,33.8125
1970-01-01T08:30:01.700+08:00,33.8125
1970-01-01T08:30:01.710+08:00,33.8125
1970-01-01T08:30:01.720+08:00,33.8125
1970-01-01T08:30:01.730+08:00,33.8125
1970-01-01T08:30:01.740+08:00,33.8125
1970-01-01T08:30:01.750+08:00,33.8125
1970-01-01T08:30:01.760+08:00,33.8125
1970-01-01T08:30:01.770+08:00,33.8125
1970-01-01T08:30:01.780+08:00,33.8125
1970-01-01T08:30:01.790+08:00,33.8125
1970-01-01T08:30:01.800+08:00,33.8125
1970-01-01T08:30:01.810+08:00,33.8125
1970-01-01T08:30:01.820+08:00,33.8125
1970-01-01T08:30:01.830+08:00,33.8125
1970-01-01T08:30:01.840+08:00,33.8125
1970-01-01T08:30:01.850+08:00,33.8125
1970-01-01T08:30:01.860+08:00,33.8125
1970-01-01T08:30:01.870+08:00,33.8125
1970-01-01T08:30:01.880+08:00,33.8125
1970-01-01T08:30:01.890+08:00,33.8125
1970-01-01T08:30:01.900+08:00,33.8125
1970-01-01T08:30:01.910+08:00,33.8125
1970-01-01T08:30:01.920+08:00,33.8125
1970-01-01T08:30:01.930+08:00,33.8125
1970-01-01T08:30:01.940+08:00,33.8125
1970-01-01T08:30:01.950+08:00,33.8125
1970-01-01T08:30:01.960+08:00,33.8125
1970-01-01T08:30:01.970+08:00,33.8125
1970-01-01T08:30:01.980+08:00,33.8125
1970-01-01T08:30:01.990+08:00,33.8125
1970-01-01T08:30:02.000+08:00,33.8125
1970-01-01T08:30:02.010+08:00,33.8125
1970-01-01T08:30:02.020+08:00,33.8125
1970-01-01T08:30:02.030+08:00,33.8125
1970-01-01T08:30:02.040+08:00,33.8125
1970-01-01T08:30:02.050+08:00,33.8125
1970-01-01T08:30:02.060+08:00,33.8125
1970-01-01T08:30:02.070+08:00,33.8125
1970-01-01T08:30:02.080+08:00,33.8125
1970-01-01T08:30:02.090+08:00,33.8125
1970-01-01T08:30:02.100+08:00,33.8125
1970-01-01T08:30:02.110+08:00,33.8125
1970-01-01T08:30:02.120+08:00,33.8125
1970-01-01T08:30:02.130+08:00,33.8125
1970-01-01T08:30:02.140+08:00,33.8125
1970-01-01T08:30:02.150+08:00,33.8125
1970-01-01T08:30:02.160+08:00,33.8125
1970-01-01T08:30:02.170+08:00,33.8125
1970-01-01T08:30:02.180+08:00,33.8125
1970-01-01T08:30:02.190+08:00,33.8125
1970-01-01T08:30:02.200+08:00,33.8125
1970-01-01T08:30:02.210+08:00,33.8125
1970-01-01T08:30:02.220+08:00,33.8125
1970-01-01T08:30:02.230+08:00,33.8125
1970-01-01T08:30:02.240+08:00,33.8125
1970-01-01T08:30:02.250+08:00,33.8125
1970-01-01T08:30:02.260+08:00,33.8125
1970-01-01T08:30:02.270+08:00,33.8125
1970-01-01T08:30:02.280+08:00,33.8125
1970-01-01T08:30:02.290+08:00,33.8125
1970-01-01T08:30:02.300+08:00,33.8125
1970-01-01T08:30:02.310+08:00,33.8125
1970-01-01T08:30:02.320+08:00,33.8125
1970-01-01T08:30:02.330+08:00,33.8125
1970-01-01T08:30:02.340+08:00,33.8125
1970-01-01T08:30:02.350+08:00,33.8125
1970-01-01T08:30:02.360+08:00,33.8125
1970-01-01T08:30:02.370+08:00,33.8125
1970-01-01T08:30:02.380+08:00,33.8125
1970-01-01T08:30:02.390+08:00,33.8125
1970-01-01T08:30:02.400+08:00,33.8125
1970-01-01T08:30:02.410+08:00,33.8125
1970-01-01T08:30:02.420+08:00,33.8125
1970-01-01T08:30:02.430+08:00,33.8125
1970-01-01T08:30:02.440+08:00,33.8125
1970-01-01T08:30:02.450+08:00,33.8125
1970-01-01T08:30:02.460+08:00,33.8125
1970-01-01T08:30:02.470+08:00,33.8125
1970-01-01T08:30:02.480+08:00,33.8125
1970-01-01T08:30:02.490+08:00,33.8125
1970-01-01T08:30:02.500+08:00,33.8125
1970-01-01T08:30:02.510+08:00,33.8125
1970-01-01T08:30:02.520+08:00,33.8125
1970-01-01T08:30:02.530+08:00,33.8125
1970-01-01T08:30:02.540+08:00,33.8125
1970-01-01T08:30:02.550+08:00,33.8125
