Time,root.PAMAP2.d0.s3(DOUBLE)
1970-01-01T08:30:52.750+08:00,33.8125
1970-01-01T08:30:52.760+08:00,33.8125
1970-01-01T08:30:52.770+08:00,33.8125
1970-01-01T08:30:52.780+08:00,33.8125
1970-01-01T08:30:52.790+08:00,33.8125
1970-01-01T08:30:52.800+08:00,33.8125
1970-01-01T08:30:52.810+08:00,33.8125
1970-01-01T08:30:52.820+08:00,33.8125
1970-01-01T08:30:52.830+08:00,33.8125
1970-01-01T08:30:52.840+08:00,33.8125
1970-01-01T08:30:52.850+08:00,33.8125
1970-01-01T08:30:52.860+08:00,33.8125
1970-01-01T08:30:52.870+08:00,33.8125
1970-01-01T08:30:52.880+08:00,33.8125
1970-01-01T08:30:52.890+08:00,33.8125
1970-01-01T08:30:52.900+08:00,33.8125
1970-01-01T08:30:52.910+08:00,33.8125
1970-01-01T08:30:52.920+08:00,33.8125
1970-01-01T08:30:52.930+08:00,33.8125
1970-01-01T08:30:52.940+08:00,33.8125
1970-01-01T08:30:52.950+08:00,33.8125
1970-01-01T08:30:52.960+08:00,33.8125
1970-01-01T08:30:52.970+08:00,33.8125
1970-01-01T08:30:52.980+08:00,33.8125
1970-01-01T08:30:52.990+08:00,33.8125
1970-01-01T08:30:53.000+08:00,33.8125
1970-01-01T08:30:53.010+08:00,33.8125
1970-01-01T08:30:53.020+08:00,33.8125
1970-01-01T08:30:53.030+08:00,33.8125
1970-01-01T08:30:53.040+08:00,33.8125
1970-01-01T08:30:53.050+08:00,33.8125
1970-01-01T08:30:53.060+08:00,33.8125
1970-01-01T08:30:53.070+08:00,33.8125
1970-01-01T08:30:53.080+08:00,33.8125
1970-01-01T08:30:53.090+08:00,33.8125
1970-01-01T08:30:53.100+08:00,33.8125
1970-01-01T08:30:53.110+08:00,33.8125
1970-01-01T08:30:53.120+08:00,33.8125
1970-01-01T08:30:53.130+08:00,33.8125
1970-01-01T08:30:53.140+08:00,33.8125
1970-01-01T08:30:53.150+08:00,33.8125
1970-01-01T08:30:53.160+08:00,33.8125
1970-01-01T08:30:53.170+08:00,33.8125
1970-01-01T08:30:53.180+08:00,33.8125
1970-01-01T08:30:53.190+08:00,33.8125
1970-01-01T08:30:53.200+08:00,33.8125
1970-01-01T08:30:53.210+08:00,33.8125
1970-01-01T08:30:53.220+08:00,33.8125
1970-01-01T08:30:53.230+08:00,33.8125
1970-01-01T08:30:53.240+08:00,33.8125
1970-01-01T08:30:53.250+08:00,33.8125
1970-01-01T08:30:53.260+08:00,33.8125
1970-01-01T08:30:53.270+08:00,33.8125
1970-01-01T08:30:53.280+08:00,33.8125
1970-01-01T08:30:53.290+08:00,33.8125
1970-01-01T08:30:53.300+08:00,33.8125
1970-01-01T08:30:53.310+08:00,33.8125
1970-01-01T08:30:53.320+08:00,33.8125
1970-01-01T08:30:53.330+08:00,33.8125
1970-01-01T08:30:53.340+08:00,33.8125
1970-01-01T08:30:53.350+08:00,33.8125
1970-01-01T08:30:53.360+08:00,33.8125
1970-01-01T08:30:53.370+08:00,33.8125
1970-01-01T08:30:53.380+08:00,33.8125
1970-01-01T08:30:53.390+08:00,33.8125
1970-01-01T08:30:53.400+08:00,33.8125
1970-01-01T08:30:53.410+08:00,33.8125
1970-01-01T08:30:53.420+08:00,33.8125
1970-01-01T08:30:53.430+08:00,33.8125
1970-01-01T08:30:53.440+08:00,33.8125
1970-01-01T08:30:53.450+08:00,33.8125
1970-01-01T08:30:53.460+08:00,33.8125
1970-01-01T08:30:53.470+08:00,33.8125
1970-01-01T08:30:53.480+08:00,33.8125
1970-01-01T08:30:53.490+08:00,33.8125
1970-01-01T08:30:53.500+08:00,33.8125
1970-01-01T08:30:53.510+08:00,33.8125
1970-01-01T08:30:53.520+08:00,33.8125
1970-01-01T08:30:53.530+08:00,33.8125
1970-01-01T08:30:53.540+08:00,33.8125
1970-01-01T08:30:53.550+08:00,33.8125
1970-01-01T08:30:53.560+08:00,33.8125
1970-01-01T08:30:53.570+08:00,33.8125
1970-01-01T08:30:53.580+08:00,33.8125
1970-01-01T08:30:53.590+08:00,33.8125
1970-01-01T08:30:53.600+08:00,33.8125
1970-01-01T08:30:53.610+08:00,33.8125
1970-01-01T08:30:53.620+08:00,33.8125
1970-01-01T08:30:53.630+08:00,33.8125
1970-01-01T08:30:53.640+08:00,33.8125
1970-01-01T08:30:53.650+08:00,33.8125
1970-01-01T08:30:53.660+08:00,33.8125
1970-01-01T08:30:53.670+08:00,33.8125
1970-01-01T08:30:53.680+08:00,33.8125
1970-01-01T08:30:53.690+08:00,33.8125
1970-01-01T08:30:53.700+08:00,33.8125
1970-01-01T08:30:53.710+08:00,33.8125
1970-01-01T08:30:53.720+08:00,33.8125
1970-01-01T08:30:53.730+08:00,33.8125
1970-01-01T08:30:53.740+08:00,33.8125
1970-01-01T08:30:53.750+08:00,33.8125
