Time,root.energy.d0.RH_3(DOUBLE)
2016-01-11T17:00:00+08:00,44.73
2016-01-11T17:10:00+08:00,44.79
2016-01-11T17:20:00+08:00,44.933333333333294
2016-01-11T17:30:00+08:00,45.0
2016-01-11T17:40:00+08:00,45.0
2016-01-11T17:50:00+08:00,44.933333333333294
2016-01-11T18:00:00+08:00,44.9
2016-01-11T18:10:00+08:00,44.9
2016-01-11T18:20:00+08:00,44.79
2016-01-11T18:30:00+08:00,44.863333333333294
2016-01-11T18:40:00+08:00,44.9
2016-01-11T18:50:00+08:00,44.8266666666667
2016-01-11T19:00:00+08:00,44.9
2016-01-11T19:10:00+08:00,45.4933333333333
2016-01-11T19:20:00+08:00,47.5266666666667
2016-01-11T19:30:00+08:00,48.4666666666667
2016-01-11T19:40:00+08:00,48.53
2016-01-11T19:50:00+08:00,48.4475
2016-01-11T20:00:00+08:00,48.19333333333329
2016-01-11T20:10:00+08:00,47.6333333333333
2016-01-11T20:20:00+08:00,47.3
2016-01-11T20:30:00+08:00,47.0266666666667
2016-01-11T20:40:00+08:00,46.8266666666667
2016-01-11T20:50:00+08:00,46.6333333333333
2016-01-11T21:00:00+08:00,46.433333333333294
2016-01-11T21:10:00+08:00,46.223333333333294
2016-01-11T21:20:00+08:00,46.09
2016-01-11T21:30:00+08:00,46.09
2016-01-11T21:40:00+08:00,46.09
2016-01-11T21:50:00+08:00,46.06
2016-01-11T22:00:00+08:00,46.0
2016-01-11T22:10:00+08:00,45.933333333333294
2016-01-11T22:20:00+08:00,45.933333333333294
2016-01-11T22:30:00+08:00,45.79
2016-01-11T22:40:00+08:00,45.73
2016-01-11T22:50:00+08:00,45.59
2016-01-11T23:00:00+08:00,45.545
2016-01-11T23:10:00+08:00,45.6633333333333
2016-01-11T23:20:00+08:00,45.73
2016-01-11T23:30:00+08:00,45.79
2016-01-11T23:40:00+08:00,45.79
2016-01-11T23:50:00+08:00,45.6566666666667
2016-01-12T00:00:00+08:00,45.6633333333333
2016-01-12T00:10:00+08:00,45.59
2016-01-12T00:20:00+08:00,45.5
2016-01-12T00:30:00+08:00,45.5
2016-01-12T00:40:00+08:00,45.5
2016-01-12T00:50:00+08:00,45.5
2016-01-12T01:00:00+08:00,45.53
2016-01-12T01:10:00+08:00,45.59
2016-01-12T01:20:00+08:00,45.59
2016-01-12T01:30:00+08:00,45.53
2016-01-12T01:40:00+08:00,45.5
2016-01-12T01:50:00+08:00,45.5
2016-01-12T02:00:00+08:00,45.5
2016-01-12T02:10:00+08:00,45.425
2016-01-12T02:20:00+08:00,45.4
2016-01-12T02:30:00+08:00,45.5
2016-01-12T02:40:00+08:00,45.5
2016-01-12T02:50:00+08:00,45.4
2016-01-12T03:00:00+08:00,45.4
2016-01-12T03:10:00+08:00,45.4666666666667
2016-01-12T03:20:00+08:00,45.4
2016-01-12T03:30:00+08:00,45.4
2016-01-12T03:40:00+08:00,45.4
2016-01-12T03:50:00+08:00,45.5
2016-01-12T04:00:00+08:00,45.5
2016-01-12T04:10:00+08:00,45.5
2016-01-12T04:20:00+08:00,45.5
2016-01-12T04:30:00+08:00,45.5
2016-01-12T04:40:00+08:00,45.56
2016-01-12T04:50:00+08:00,45.59
2016-01-12T05:00:00+08:00,45.59
2016-01-12T05:10:00+08:00,45.59
2016-01-12T05:20:00+08:00,45.59
2016-01-12T05:30:00+08:00,45.59
2016-01-12T05:40:00+08:00,45.59
2016-01-12T05:50:00+08:00,45.59
2016-01-12T06:00:00+08:00,45.59
2016-01-12T06:10:00+08:00,45.59
2016-01-12T06:20:00+08:00,45.59
2016-01-12T06:30:00+08:00,45.59
2016-01-12T06:40:00+08:00,45.5
2016-01-12T06:50:00+08:00,45.433333333333294
2016-01-12T07:00:00+08:00,45.29
2016-01-12T07:10:00+08:00,45.29
2016-01-12T07:20:00+08:00,45.29
2016-01-12T07:30:00+08:00,45.29
2016-01-12T07:40:00+08:00,45.29
2016-01-12T07:50:00+08:00,45.29
2016-01-12T08:00:00+08:00,45.29
2016-01-12T08:10:00+08:00,45.29
2016-01-12T08:20:00+08:00,45.245
2016-01-12T08:30:00+08:00,45.2
2016-01-12T08:40:00+08:00,45.2
2016-01-12T08:50:00+08:00,45.2
2016-01-12T09:00:00+08:00,45.2
2016-01-12T09:10:00+08:00,45.1633333333333
2016-01-12T09:20:00+08:00,45.09
2016-01-12T09:30:00+08:00,45.1633333333333
2016-01-12T09:40:00+08:00,44.963333333333296
2016-01-12T09:50:00+08:00,44.9
2016-01-12T10:00:00+08:00,44.9
2016-01-12T10:10:00+08:00,44.9
2016-01-12T10:20:00+08:00,44.9
2016-01-12T10:30:00+08:00,44.863333333333294
2016-01-12T10:40:00+08:00,44.863333333333294
2016-01-12T10:50:00+08:00,44.79
2016-01-12T11:00:00+08:00,44.79
2016-01-12T11:10:00+08:00,44.79
2016-01-12T11:20:00+08:00,44.79
2016-01-12T11:30:00+08:00,44.79
2016-01-12T11:40:00+08:00,44.76
2016-01-12T11:50:00+08:00,44.7
2016-01-12T12:00:00+08:00,44.7
2016-01-12T12:10:00+08:00,44.7
2016-01-12T12:20:00+08:00,44.79
2016-01-12T12:30:00+08:00,44.79
2016-01-12T12:40:00+08:00,44.79
2016-01-12T12:50:00+08:00,44.79
2016-01-12T13:00:00+08:00,44.79
2016-01-12T13:10:00+08:00,44.79
2016-01-12T13:20:00+08:00,44.79
2016-01-12T13:30:00+08:00,44.863333333333294
2016-01-12T13:40:00+08:00,44.8266666666667
2016-01-12T13:50:00+08:00,44.9
2016-01-12T14:00:00+08:00,44.9
2016-01-12T14:10:00+08:00,44.9
2016-01-12T14:20:00+08:00,44.9
2016-01-12T14:30:00+08:00,44.9
2016-01-12T14:40:00+08:00,44.9
2016-01-12T14:50:00+08:00,44.9
2016-01-12T15:00:00+08:00,44.8266666666667
2016-01-12T15:10:00+08:00,44.9
2016-01-12T15:20:00+08:00,44.9
2016-01-12T15:30:00+08:00,44.79
2016-01-12T15:40:00+08:00,44.79
2016-01-12T15:50:00+08:00,44.76
2016-01-12T16:00:00+08:00,44.7
2016-01-12T16:10:00+08:00,44.7
2016-01-12T16:20:00+08:00,44.76
2016-01-12T16:30:00+08:00,44.79
2016-01-12T16:40:00+08:00,44.73
2016-01-12T16:50:00+08:00,44.7
2016-01-12T17:00:00+08:00,44.7
2016-01-12T17:10:00+08:00,44.6633333333333
2016-01-12T17:20:00+08:00,44.59
2016-01-12T17:30:00+08:00,44.59
2016-01-12T17:40:00+08:00,44.59
2016-01-12T17:50:00+08:00,44.59
2016-01-12T18:00:00+08:00,44.4666666666667
2016-01-12T18:10:00+08:00,44.4666666666667
2016-01-12T18:20:00+08:00,44.4
2016-01-12T18:30:00+08:00,44.4
2016-01-12T18:40:00+08:00,44.4
2016-01-12T18:50:00+08:00,44.3266666666667
2016-01-12T19:00:00+08:00,44.09
2016-01-12T19:10:00+08:00,44.09
2016-01-12T19:20:00+08:00,44.1266666666667
2016-01-12T19:30:00+08:00,44.2
2016-01-12T19:40:00+08:00,44.2
2016-01-12T19:50:00+08:00,44.2
2016-01-12T20:00:00+08:00,44.29
2016-01-12T20:10:00+08:00,44.29
2016-01-12T20:20:00+08:00,44.29
2016-01-12T20:30:00+08:00,44.29
2016-01-12T20:40:00+08:00,44.29
2016-01-12T20:50:00+08:00,44.29
2016-01-12T21:00:00+08:00,44.29
2016-01-12T21:10:00+08:00,44.26
2016-01-12T21:20:00+08:00,44.2
2016-01-12T21:30:00+08:00,44.1633333333333
2016-01-12T21:40:00+08:00,44.09
2016-01-12T21:50:00+08:00,44.0
2016-01-12T22:00:00+08:00,44.06
2016-01-12T22:10:00+08:00,44.1266666666667
2016-01-12T22:20:00+08:00,44.2
2016-01-12T22:30:00+08:00,44.29
2016-01-12T22:40:00+08:00,44.29
2016-01-12T22:50:00+08:00,44.433333333333294
2016-01-12T23:00:00+08:00,44.5
2016-01-12T23:10:00+08:00,44.53
2016-01-12T23:20:00+08:00,44.59
2016-01-12T23:30:00+08:00,44.59
2016-01-12T23:40:00+08:00,44.59
2016-01-12T23:50:00+08:00,44.8266666666667
2016-01-13T00:00:00+08:00,44.9
2016-01-13T00:10:00+08:00,44.845
2016-01-13T00:20:00+08:00,44.863333333333294
2016-01-13T00:30:00+08:00,44.79
2016-01-13T00:40:00+08:00,44.79
2016-01-13T00:50:00+08:00,44.73
2016-01-13T01:00:00+08:00,44.7
2016-01-13T01:10:00+08:00,44.76
2016-01-13T01:20:00+08:00,44.79
2016-01-13T01:30:00+08:00,44.863333333333294
2016-01-13T01:40:00+08:00,44.9
2016-01-13T01:50:00+08:00,44.9
2016-01-13T02:00:00+08:00,44.9
2016-01-13T02:10:00+08:00,44.9666666666667
2016-01-13T02:20:00+08:00,45.0
2016-01-13T02:30:00+08:00,45.0
2016-01-13T02:40:00+08:00,45.0
2016-01-13T02:50:00+08:00,45.0
2016-01-13T03:00:00+08:00,45.03
2016-01-13T03:10:00+08:00,45.0675
2016-01-13T03:20:00+08:00,45.0
2016-01-13T03:30:00+08:00,45.0
2016-01-13T03:40:00+08:00,44.933333333333294
2016-01-13T03:50:00+08:00,44.933333333333294
2016-01-13T04:00:00+08:00,45.0
2016-01-13T04:10:00+08:00,45.03
2016-01-13T04:20:00+08:00,45.03
2016-01-13T04:30:00+08:00,45.06
2016-01-13T04:40:00+08:00,45.06
2016-01-13T04:50:00+08:00,45.06
2016-01-13T05:00:00+08:00,45.06
2016-01-13T05:10:00+08:00,45.09
2016-01-13T05:20:00+08:00,45.09
2016-01-13T05:30:00+08:00,45.09
2016-01-13T05:40:00+08:00,45.09
2016-01-13T05:50:00+08:00,45.09
2016-01-13T06:00:00+08:00,45.03
2016-01-13T06:10:00+08:00,45.06
2016-01-13T06:20:00+08:00,44.82
2016-01-13T06:30:00+08:00,44.6266666666667
2016-01-13T06:40:00+08:00,44.59
2016-01-13T06:50:00+08:00,44.53
2016-01-13T07:00:00+08:00,44.223333333333294
2016-01-13T07:10:00+08:00,43.83
2016-01-13T07:20:00+08:00,43.9
2016-01-13T07:30:00+08:00,43.9666666666667
2016-01-13T07:40:00+08:00,44.0
2016-01-13T07:50:00+08:00,44.0
2016-01-13T08:00:00+08:00,43.9
2016-01-13T08:10:00+08:00,43.9
2016-01-13T08:20:00+08:00,43.9666666666667
2016-01-13T08:30:00+08:00,43.7666666666667
2016-01-13T08:40:00+08:00,43.59
2016-01-13T08:50:00+08:00,43.59
2016-01-13T09:00:00+08:00,43.59
2016-01-13T09:10:00+08:00,43.6633333333333
2016-01-13T09:20:00+08:00,43.7
2016-01-13T09:30:00+08:00,43.7
2016-01-13T09:40:00+08:00,43.6266666666667
2016-01-13T09:50:00+08:00,43.6633333333333
2016-01-13T10:00:00+08:00,43.59
2016-01-13T10:10:00+08:00,43.6266666666667
2016-01-13T10:20:00+08:00,43.76
2016-01-13T10:30:00+08:00,43.8266666666667
2016-01-13T10:40:00+08:00,43.9
2016-01-13T10:50:00+08:00,44.0
2016-01-13T11:00:00+08:00,44.0
2016-01-13T11:10:00+08:00,43.5
2016-01-13T11:20:00+08:00,43.36
2016-01-13T11:30:00+08:00,43.4
2016-01-13T11:40:00+08:00,43.5266666666667
2016-01-13T11:50:00+08:00,43.6566666666667
2016-01-13T12:00:00+08:00,43.93
2016-01-13T12:10:00+08:00,43.96
2016-01-13T12:20:00+08:00,43.6266666666667
2016-01-13T12:30:00+08:00,43.59
2016-01-13T12:40:00+08:00,43.5225
2016-01-13T12:50:00+08:00,43.433333333333294
2016-01-13T13:00:00+08:00,43.26
2016-01-13T13:10:00+08:00,43.1266666666667
2016-01-13T13:20:00+08:00,43.0
2016-01-13T13:30:00+08:00,42.933333333333294
2016-01-13T13:40:00+08:00,42.9
2016-01-13T13:50:00+08:00,42.8266666666667
2016-01-13T14:00:00+08:00,42.863333333333294
2016-01-13T14:10:00+08:00,42.79
2016-01-13T14:20:00+08:00,42.76
2016-01-13T14:30:00+08:00,42.7
2016-01-13T14:40:00+08:00,42.6633333333333
2016-01-13T14:50:00+08:00,42.59
2016-01-13T15:00:00+08:00,42.56
2016-01-13T15:10:00+08:00,42.5
2016-01-13T15:20:00+08:00,42.5
2016-01-13T15:30:00+08:00,42.433333333333294
2016-01-13T15:40:00+08:00,42.29
2016-01-13T15:50:00+08:00,42.1333333333333
2016-01-13T16:00:00+08:00,42.0
2016-01-13T16:10:00+08:00,42.0
2016-01-13T16:20:00+08:00,41.933333333333294
2016-01-13T16:30:00+08:00,42.0
2016-01-13T16:40:00+08:00,42.0
2016-01-13T16:50:00+08:00,42.0
2016-01-13T17:00:00+08:00,42.0
2016-01-13T17:10:00+08:00,42.03
2016-01-13T17:20:00+08:00,42.09
2016-01-13T17:30:00+08:00,42.06
2016-01-13T17:40:00+08:00,42.0
2016-01-13T17:50:00+08:00,42.03
2016-01-13T18:00:00+08:00,42.09
2016-01-13T18:10:00+08:00,41.933333333333294
2016-01-13T18:20:00+08:00,42.0
2016-01-13T18:30:00+08:00,41.9666666666667
2016-01-13T18:40:00+08:00,41.9666666666667
2016-01-13T18:50:00+08:00,41.845
2016-01-13T19:00:00+08:00,41.7
2016-01-13T19:10:00+08:00,41.76
2016-01-13T19:20:00+08:00,41.79
2016-01-13T19:30:00+08:00,41.863333333333294
2016-01-13T19:40:00+08:00,42.03
2016-01-13T19:50:00+08:00,42.1633333333333
2016-01-13T20:00:00+08:00,42.2
2016-01-13T20:10:00+08:00,42.26
2016-01-13T20:20:00+08:00,42.29
2016-01-13T20:30:00+08:00,42.23
2016-01-13T20:40:00+08:00,42.463333333333296
2016-01-13T20:50:00+08:00,42.6633333333333
2016-01-13T21:00:00+08:00,42.73
2016-01-13T21:10:00+08:00,42.863333333333294
2016-01-13T21:20:00+08:00,42.86
2016-01-13T21:30:00+08:00,43.4666666666667
2016-01-13T21:40:00+08:00,45.16666666666671
2016-01-13T21:50:00+08:00,46.033333333333296
2016-01-13T22:00:00+08:00,46.545
2016-01-13T22:10:00+08:00,46.363333333333294
2016-01-13T22:20:00+08:00,46.1566666666667
2016-01-13T22:30:00+08:00,45.79
2016-01-13T22:40:00+08:00,45.59666666666671
2016-01-13T22:50:00+08:00,44.99
2016-01-13T23:00:00+08:00,44.6566666666667
2016-01-13T23:10:00+08:00,44.43
2016-01-13T23:20:00+08:00,44.23
2016-01-13T23:30:00+08:00,44.1633333333333
2016-01-13T23:40:00+08:00,43.963333333333296
2016-01-13T23:50:00+08:00,43.76
2016-01-14T00:00:00+08:00,43.7
2016-01-14T00:10:00+08:00,43.6333333333333
2016-01-14T00:20:00+08:00,43.5
2016-01-14T00:30:00+08:00,43.5
2016-01-14T00:40:00+08:00,43.433333333333294
2016-01-14T00:50:00+08:00,43.4
2016-01-14T01:00:00+08:00,43.4666666666667
2016-01-14T01:10:00+08:00,43.4
2016-01-14T01:20:00+08:00,43.3266666666667
2016-01-14T01:30:00+08:00,43.3266666666667
2016-01-14T01:40:00+08:00,43.26
2016-01-14T01:50:00+08:00,43.2
2016-01-14T02:00:00+08:00,43.2
2016-01-14T02:10:00+08:00,43.2
2016-01-14T02:20:00+08:00,43.23
