Time,root.energy.d0.RH_9(DOUBLE)
2016-01-11T17:00:00+08:00,45.53
2016-01-11T17:10:00+08:00,45.56
2016-01-11T17:20:00+08:00,45.5
2016-01-11T17:30:00+08:00,45.4
2016-01-11T17:40:00+08:00,45.4
2016-01-11T17:50:00+08:00,45.29
2016-01-11T18:00:00+08:00,45.29
2016-01-11T18:10:00+08:00,45.29
2016-01-11T18:20:00+08:00,45.29
2016-01-11T18:30:00+08:00,45.29
2016-01-11T18:40:00+08:00,45.29
2016-01-11T18:50:00+08:00,45.29
2016-01-11T19:00:00+08:00,45.29
2016-01-11T19:10:00+08:00,45.3266666666667
2016-01-11T19:20:00+08:00,45.345
2016-01-11T19:30:00+08:00,45.3266666666667
2016-01-11T19:40:00+08:00,45.29
2016-01-11T19:50:00+08:00,45.29
2016-01-11T20:00:00+08:00,45.2
2016-01-11T20:10:00+08:00,45.2
2016-01-11T20:20:00+08:00,45.1266666666667
2016-01-11T20:30:00+08:00,45.1266666666667
2016-01-11T20:40:00+08:00,45.06
2016-01-11T20:50:00+08:00,45.0
2016-01-11T21:00:00+08:00,44.9666666666667
2016-01-11T21:10:00+08:00,44.9
2016-01-11T21:20:00+08:00,44.79
2016-01-11T21:30:00+08:00,44.79
2016-01-11T21:40:00+08:00,44.7
2016-01-11T21:50:00+08:00,44.7
2016-01-11T22:00:00+08:00,44.59
2016-01-11T22:10:00+08:00,44.53
2016-01-11T22:20:00+08:00,44.59
2016-01-11T22:30:00+08:00,44.5225
2016-01-11T22:40:00+08:00,44.433333333333294
2016-01-11T22:50:00+08:00,44.5
2016-01-11T23:00:00+08:00,44.5
2016-01-11T23:10:00+08:00,45.0666666666667
2016-01-11T23:20:00+08:00,45.26
2016-01-11T23:30:00+08:00,45.433333333333294
2016-01-11T23:40:00+08:00,45.56
2016-01-11T23:50:00+08:00,45.6266666666667
2016-01-12T00:00:00+08:00,45.7
2016-01-12T00:10:00+08:00,45.79
2016-01-12T00:20:00+08:00,45.863333333333294
2016-01-12T00:30:00+08:00,45.9
2016-01-12T00:40:00+08:00,45.9666666666667
2016-01-12T00:50:00+08:00,46.03
2016-01-12T01:00:00+08:00,46.09
2016-01-12T01:10:00+08:00,46.2
2016-01-12T01:20:00+08:00,46.2
2016-01-12T01:30:00+08:00,46.29
2016-01-12T01:40:00+08:00,46.433333333333294
2016-01-12T01:50:00+08:00,46.6333333333333
2016-01-12T02:00:00+08:00,46.8266666666667
2016-01-12T02:10:00+08:00,46.9666666666667
2016-01-12T02:20:00+08:00,47.23
2016-01-12T02:30:00+08:00,47.363333333333294
2016-01-12T02:40:00+08:00,47.53
2016-01-12T02:50:00+08:00,47.6633333333333
2016-01-12T03:00:00+08:00,47.8266666666667
2016-01-12T03:10:00+08:00,47.9
2016-01-12T03:20:00+08:00,48.03
2016-01-12T03:30:00+08:00,48.09
2016-01-12T03:40:00+08:00,48.29
2016-01-12T03:50:00+08:00,48.363333333333294
2016-01-12T04:00:00+08:00,48.463333333333296
2016-01-12T04:10:00+08:00,48.59
2016-01-12T04:20:00+08:00,48.7666666666667
2016-01-12T04:30:00+08:00,48.9
2016-01-12T04:40:00+08:00,49.045
2016-01-12T04:50:00+08:00,49.2
2016-01-12T05:00:00+08:00,49.26
2016-01-12T05:10:00+08:00,49.29
2016-01-12T05:20:00+08:00,49.363333333333294
2016-01-12T05:30:00+08:00,49.433333333333294
2016-01-12T05:40:00+08:00,49.56
2016-01-12T05:50:00+08:00,49.6266666666667
2016-01-12T06:00:00+08:00,49.7
2016-01-12T06:10:00+08:00,49.8266666666667
2016-01-12T06:20:00+08:00,49.9666666666667
2016-01-12T06:30:00+08:00,50.0
2016-01-12T06:40:00+08:00,50.0
2016-01-12T06:50:00+08:00,50.0
