Time,root.energy.d0.Appliances(DOUBLE)
2016-03-22T19:40:00+08:00,130
2016-03-22T19:50:00+08:00,140
2016-03-22T20:00:00+08:00,140
2016-03-22T20:10:00+08:00,160
2016-03-22T20:20:00+08:00,110
2016-03-22T20:30:00+08:00,120
2016-03-22T20:40:00+08:00,130
2016-03-22T20:50:00+08:00,140
2016-03-22T21:00:00+08:00,130
2016-03-22T21:10:00+08:00,150
2016-03-22T21:20:00+08:00,140
2016-03-22T21:30:00+08:00,130
2016-03-22T21:40:00+08:00,120
2016-03-22T21:50:00+08:00,110
2016-03-22T22:00:00+08:00,80
2016-03-22T22:10:00+08:00,60
2016-03-22T22:20:00+08:00,40
2016-03-22T22:30:00+08:00,40
2016-03-22T22:40:00+08:00,50
2016-03-22T22:50:00+08:00,70
2016-03-22T23:00:00+08:00,60
2016-03-22T23:10:00+08:00,50
2016-03-22T23:20:00+08:00,40
2016-03-22T23:30:00+08:00,60
2016-03-22T23:40:00+08:00,50
2016-03-22T23:50:00+08:00,60
2016-03-23T00:00:00+08:00,60
2016-03-23T00:10:00+08:00,60
2016-03-23T00:20:00+08:00,50
2016-03-23T00:30:00+08:00,50
2016-03-23T00:40:00+08:00,50
2016-03-23T00:50:00+08:00,50
2016-03-23T01:00:00+08:00,50
2016-03-23T01:10:00+08:00,40
2016-03-23T01:20:00+08:00,60
2016-03-23T01:30:00+08:00,60
2016-03-23T01:40:00+08:00,50
2016-03-23T01:50:00+08:00,60
2016-03-23T02:00:00+08:00,50
2016-03-23T02:10:00+08:00,40
2016-03-23T02:20:00+08:00,30
2016-03-23T02:30:00+08:00,20
2016-03-23T02:40:00+08:00,40
2016-03-23T02:50:00+08:00,40
2016-03-23T03:00:00+08:00,60
2016-03-23T03:10:00+08:00,60
2016-03-23T03:20:00+08:00,50
2016-03-23T03:30:00+08:00,40
2016-03-23T03:40:00+08:00,60
2016-03-23T03:50:00+08:00,40
2016-03-23T04:00:00+08:00,50
2016-03-23T04:10:00+08:00,50
2016-03-23T04:20:00+08:00,50
2016-03-23T04:30:00+08:00,60
2016-03-23T04:40:00+08:00,60
2016-03-23T04:50:00+08:00,50
2016-03-23T05:00:00+08:00,50
2016-03-23T05:10:00+08:00,50
2016-03-23T05:20:00+08:00,40
2016-03-23T05:30:00+08:00,50
2016-03-23T05:40:00+08:00,50
2016-03-23T05:50:00+08:00,60
2016-03-23T06:00:00+08:00,60
2016-03-23T06:10:00+08:00,80
2016-03-23T06:20:00+08:00,40
2016-03-23T06:30:00+08:00,290
2016-03-23T06:40:00+08:00,130
2016-03-23T06:50:00+08:00,330
2016-03-23T07:00:00+08:00,80
2016-03-23T07:10:00+08:00,280
2016-03-23T07:20:00+08:00,150
2016-03-23T07:30:00+08:00,60
2016-03-23T07:40:00+08:00,70
2016-03-23T07:50:00+08:00,50
2016-03-23T08:00:00+08:00,110
2016-03-23T08:10:00+08:00,410
2016-03-23T08:20:00+08:00,160
2016-03-23T08:30:00+08:00,70
2016-03-23T08:40:00+08:00,80
2016-03-23T08:50:00+08:00,60
2016-03-23T09:00:00+08:00,100
2016-03-23T09:10:00+08:00,80
2016-03-23T09:20:00+08:00,60
2016-03-23T09:30:00+08:00,80
