Time,root.energy.d0.Appliances(DOUBLE)
2016-01-25T22:20:00+08:00,40
2016-01-25T22:30:00+08:00,70
2016-01-25T22:40:00+08:00,80
2016-01-25T22:50:00+08:00,80
2016-01-25T23:00:00+08:00,90
2016-01-25T23:10:00+08:00,80
2016-01-25T23:20:00+08:00,130
2016-01-25T23:30:00+08:00,370
2016-01-25T23:40:00+08:00,370
2016-01-25T23:50:00+08:00,160
2016-01-26T00:00:00+08:00,250
2016-01-26T00:10:00+08:00,380
2016-01-26T00:20:00+08:00,380
2016-01-26T00:30:00+08:00,100
2016-01-26T00:40:00+08:00,40
2016-01-26T00:50:00+08:00,30
2016-01-26T01:00:00+08:00,30
2016-01-26T01:10:00+08:00,30
2016-01-26T01:20:00+08:00,50
2016-01-26T01:30:00+08:00,50
2016-01-26T01:40:00+08:00,50
2016-01-26T01:50:00+08:00,50
2016-01-26T02:00:00+08:00,50
2016-01-26T02:10:00+08:00,40
2016-01-26T02:20:00+08:00,50
2016-01-26T02:30:00+08:00,40
2016-01-26T02:40:00+08:00,40
2016-01-26T02:50:00+08:00,50
2016-01-26T03:00:00+08:00,50
2016-01-26T03:10:00+08:00,50
2016-01-26T03:20:00+08:00,40
2016-01-26T03:30:00+08:00,20
2016-01-26T03:40:00+08:00,20
2016-01-26T03:50:00+08:00,30
2016-01-26T04:00:00+08:00,50
2016-01-26T04:10:00+08:00,50
2016-01-26T04:20:00+08:00,50
2016-01-26T04:30:00+08:00,50
2016-01-26T04:40:00+08:00,50
2016-01-26T04:50:00+08:00,40
2016-01-26T05:00:00+08:00,40
2016-01-26T05:10:00+08:00,40
2016-01-26T05:20:00+08:00,50
2016-01-26T05:30:00+08:00,50
2016-01-26T05:40:00+08:00,50
2016-01-26T05:50:00+08:00,50
2016-01-26T06:00:00+08:00,20
2016-01-26T06:10:00+08:00,20
2016-01-26T06:20:00+08:00,20
2016-01-26T06:30:00+08:00,40
2016-01-26T06:40:00+08:00,50
2016-01-26T06:50:00+08:00,50
2016-01-26T07:00:00+08:00,50
2016-01-26T07:10:00+08:00,50
2016-01-26T07:20:00+08:00,40
