Time,root.energy.d0.Appliances(DOUBLE)
2016-03-01T11:40:00+08:00,20
2016-03-01T11:50:00+08:00,50
2016-03-01T12:00:00+08:00,120
2016-03-01T12:10:00+08:00,100
2016-03-01T12:20:00+08:00,70
2016-03-01T12:30:00+08:00,50
2016-03-01T12:40:00+08:00,60
2016-03-01T12:50:00+08:00,60
2016-03-01T13:00:00+08:00,60
2016-03-01T13:10:00+08:00,60
2016-03-01T13:20:00+08:00,70
2016-03-01T13:30:00+08:00,130
2016-03-01T13:40:00+08:00,430
2016-03-01T13:50:00+08:00,160
2016-03-01T14:00:00+08:00,80
2016-03-01T14:10:00+08:00,20
2016-03-01T14:20:00+08:00,20
2016-03-01T14:30:00+08:00,40
2016-03-01T14:40:00+08:00,60
2016-03-01T14:50:00+08:00,50
2016-03-01T15:00:00+08:00,60
2016-03-01T15:10:00+08:00,40
2016-03-01T15:20:00+08:00,40
2016-03-01T15:30:00+08:00,50
2016-03-01T15:40:00+08:00,40
2016-03-01T15:50:00+08:00,50
2016-03-01T16:00:00+08:00,50
2016-03-01T16:10:00+08:00,50
2016-03-01T16:20:00+08:00,50
2016-03-01T16:30:00+08:00,50
2016-03-01T16:40:00+08:00,40
2016-03-01T16:50:00+08:00,30
2016-03-01T17:00:00+08:00,20
2016-03-01T17:10:00+08:00,20
2016-03-01T17:20:00+08:00,30
2016-03-01T17:30:00+08:00,60
2016-03-01T17:40:00+08:00,80
2016-03-01T17:50:00+08:00,90
2016-03-01T18:00:00+08:00,100
2016-03-01T18:10:00+08:00,110
2016-03-01T18:20:00+08:00,570
2016-03-01T18:30:00+08:00,430
2016-03-01T18:40:00+08:00,280
2016-03-01T18:50:00+08:00,90
2016-03-01T19:00:00+08:00,110
2016-03-01T19:10:00+08:00,90
2016-03-01T19:20:00+08:00,90
2016-03-01T19:30:00+08:00,90
2016-03-01T19:40:00+08:00,90
2016-03-01T19:50:00+08:00,90
2016-03-01T20:00:00+08:00,100
2016-03-01T20:10:00+08:00,120
2016-03-01T20:20:00+08:00,100
2016-03-01T20:30:00+08:00,110
2016-03-01T20:40:00+08:00,80
2016-03-01T20:50:00+08:00,80
2016-03-01T21:00:00+08:00,80
2016-03-01T21:10:00+08:00,100
2016-03-01T21:20:00+08:00,90
2016-03-01T21:30:00+08:00,90
2016-03-01T21:40:00+08:00,90
2016-03-01T21:50:00+08:00,120
2016-03-01T22:00:00+08:00,60
2016-03-01T22:10:00+08:00,60
2016-03-01T22:20:00+08:00,60
2016-03-01T22:30:00+08:00,50
2016-03-01T22:40:00+08:00,40
2016-03-01T22:50:00+08:00,50
2016-03-01T23:00:00+08:00,50
2016-03-01T23:10:00+08:00,60
